Date,Open,High,Low,Close,Volume
2024-08-28 09:30:00-04:00,17694.779296875,17758.203125,17645.8359375,17747.31640625,0
2024-08-28 10:30:00-04:00,17520.279296875,17703.703125,17484.994140625,17695.46484375,695175000
2024-08-28 11:30:00-04:00,17535.138671875,17568.654296875,17507.44921875,17517.34765625,528164000
2024-08-28 12:30:00-04:00,17563.21484375,17594.087890625,17530.845703125,17533.734375,455850000
2024-08-28 13:30:00-04:00,17479.41796875,17573.076171875,17439.8203125,17561.576171875,429147000
2024-08-28 14:30:00-04:00,17588.7265625,17590.91796875,17470.78125,17479.384765625,483140000
2024-08-28 15:30:00-04:00,17552.44140625,17610.76171875,17551.427734375,17588.431640625,477754000
2024-08-29 09:30:00-04:00,17709.107421875,17784.205078125,17604.171875,17606.30078125,0
2024-08-29 10:30:00-04:00,17736.462890625,17789.03125,17713.33984375,17717.455078125,628736000
2024-08-29 11:30:00-04:00,17766.224609375,17782.94921875,17729.61328125,17734.529296875,467998000
2024-08-29 12:30:00-04:00,17724.4765625,17779.939453125,17716.416015625,17766.21875,380114000
2024-08-29 13:30:00-04:00,17620.4609375,17734.369140625,17614.34375,17724.826171875,603551000
2024-08-29 14:30:00-04:00,17538.43359375,17614.439453125,17482.603515625,17614.439453125,711123000
2024-08-29 15:30:00-04:00,17519.0390625,17582.80078125,17494.923828125,17538.974609375,451188000
2024-08-30 09:30:00-04:00,17642.068359375,17713.0546875,17622.556640625,17654.62109375,0
2024-08-30 10:30:00-04:00,17570.677734375,17691.125,17557.259765625,17642.736328125,659814000
2024-08-30 11:30:00-04:00,17536.46875,17586.330078125,17530.810546875,17569.328125,528359000
2024-08-30 12:30:00-04:00,17565.5390625,17589.421875,17499.212890625,17536.2578125,362273000
2024-08-30 13:30:00-04:00,17583.296875,17591.48828125,17546.958984375,17565.28515625,348705000
2024-08-30 14:30:00-04:00,17653.45703125,17654.4609375,17582.837890625,17583.09375,379259000
2024-08-30 15:30:00-04:00,17717.029296875,17720.375,17624.75390625,17653.873046875,451234000
2024-09-03 09:30:00-04:00,17424.572265625,17579.51171875,17397.845703125,17579.51171875,0
2024-09-03 10:30:00-04:00,17318.470703125,17420.8125,17276.755859375,17420.8125,690879000
2024-09-03 11:30:00-04:00,17277.9921875,17341.849609375,17264.51171875,17321.0234375,471999000
2024-09-03 12:30:00-04:00,17282.87109375,17288.2421875,17249.966796875,17275.630859375,403888000
2024-09-03 13:30:00-04:00,17159.296875,17286.794921875,17153.072265625,17282.701171875,424184000
2024-09-03 14:30:00-04:00,17153.9375,17190.5546875,17150.66015625,17159.15234375,441699000
2024-09-03 15:30:00-04:00,17133.265625,17162.037109375,17058.216796875,17156.08203125,508216000
2024-09-04 09:30:00-04:00,17105.5625,17116.34375,16989.1015625,17012.10546875,0
2024-09-04 10:30:00-04:00,17133.50390625,17232.509765625,17100.72265625,17102.17578125,651846000
2024-09-04 11:30:00-04:00,17158.36328125,17162.8984375,17105.3359375,17134.93359375,422291000
2024-09-04 12:30:00-04:00,17137.470703125,17191.248046875,17134.544921875,17157.78515625,331088000
2024-09-04 13:30:00-04:00,17128.2109375,17150.69140625,17100.814453125,17137.712890625,369122000
2024-09-04 14:30:00-04:00,17079.75390625,17139.0390625,17035.92578125,17127.3515625,427491000
2024-09-04 15:30:00-04:00,17082.341796875,17129.080078125,17063.09765625,17079.716796875,422826000
2024-09-05 09:30:00-04:00,17262.8046875,17295.279296875,17065.0234375,17065.0234375,0
2024-09-05 10:30:00-04:00,17057.669921875,17282.779296875,17057.669921875,17261.287109375,593669000
2024-09-05 11:30:00-04:00,17107.462890625,17108.390625,17035.619140625,17059.685546875,445879000
2024-09-05 12:30:00-04:00,17061.669921875,17121.400390625,17060.953125,17108.009765625,365042000
2024-09-05 13:30:00-04:00,17142.89453125,17176.279296875,17061.060546875,17061.060546875,340490000
2024-09-05 14:30:00-04:00,17122.94140625,17183.5625,17077.17578125,17142.251953125,383762000
2024-09-05 15:30:00-04:00,17126.44921875,17151.029296875,17068.330078125,17122.400390625,410751000
2024-09-06 09:30:00-04:00,16876.84375,17166.544921875,16876.671875,17140.857421875,0
2024-09-06 10:30:00-04:00,16737.337890625,16886.06640625,16727.0234375,16874.013671875,713703000
2024-09-06 11:30:00-04:00,16682.8359375,16776.27734375,16682.8359375,16744.16015625,500597000
2024-09-06 12:30:00-04:00,16728.70703125,16771.158203125,16669.716796875,16682.73828125,411971000
2024-09-06 13:30:00-04:00,16687.263671875,16732.564453125,16668.572265625,16728.85546875,341526000
2024-09-06 14:30:00-04:00,16745.9765625,16761.56640625,16676.201171875,16687.123046875,419718000
2024-09-06 15:30:00-04:00,16690.841796875,16757.62109375,16674.759765625,16746.2265625,455984000
2024-09-09 09:30:00-04:00,16841.259765625,16923.2734375,16831.9765625,16839.37890625,0
2024-09-09 10:30:00-04:00,16788.822265625,16837.59765625,16734.046875,16837.59765625,614890000
2024-09-09 11:30:00-04:00,16885.564453125,16887.19140625,16784.798828125,16787.01953125,499311000
2024-09-09 12:30:00-04:00,16911.708984375,16923.181640625,16874.900390625,16885.216796875,383943000
2024-09-09 13:30:00-04:00,16798.43359375,16910.8046875,16798.43359375,16910.638671875,356682000
2024-09-09 14:30:00-04:00,16835.978515625,16836.3984375,16774.98046875,16798.546875,410807000
2024-09-09 15:30:00-04:00,16884.861328125,16888.666015625,16825.62109375,16836.173828125,450343000
2024-09-10 09:30:00-04:00,16966.146484375,17018.126953125,16888.609375,16946.4921875,0
2024-09-10 10:30:00-04:00,16964.021484375,16969.484375,16880.5390625,16966.431640625,1770811000
2024-09-10 11:30:00-04:00,16835.78515625,16974.953125,16801.5625,16964.1875,493777000
2024-09-10 12:30:00-04:00,16924.888671875,16947.08203125,16832.384765625,16833.552734375,375692000
2024-09-10 13:30:00-04:00,16998.1953125,17009.6484375,16923.423828125,16925.111328125,380585000
2024-09-10 14:30:00-04:00,17022.1640625,17022.1640625,16988.869140625,16998.18359375,447343000
2024-09-10 15:30:00-04:00,17031.376953125,17036.00390625,17006.66015625,17021.83984375,451519000
2024-09-11 09:30:00-04:00,16878.80859375,17090.810546875,16870.19921875,17058.98828125,0
2024-09-11 10:30:00-04:00,16903.638671875,16911.400390625,16788.36328125,16876.404296875,687350000
2024-09-11 11:30:00-04:00,17091.419921875,17091.419921875,16898.701171875,16904.6875,539871000
2024-09-11 12:30:00-04:00,17163.248046875,17163.248046875,17064.140625,17095.58984375,0
2024-09-11 13:30:00-04:00,17268.720703125,17271.8046875,17158.935546875,17164.9453125,3702659000
2024-09-11 14:30:00-04:00,17335.529296875,17337.474609375,17256.046875,17270.8359375,537180000
2024-09-11 15:30:00-04:00,17394.01953125,17419.41796875,17309.80859375,17336.32421875,475602000
2024-09-12 09:30:00-04:00,17473.677734375,17480.373046875,17338.318359375,17410.28515625,0
2024-09-12 10:30:00-04:00,17436.7734375,17509.0078125,17412.228515625,17473.939453125,573970000
2024-09-12 11:30:00-04:00,17462.09765625,17464.37109375,17406.947265625,17439.25,425996000
2024-09-12 12:30:00-04:00,17538.888671875,17548.078125,17436.796875,17462.169921875,386832000
2024-09-12 13:30:00-04:00,17597.572265625,17602.375,17532.53125,17538.9375,398687000
2024-09-12 14:30:00-04:00,17574.1640625,17605.72265625,17507.095703125,17596.5078125,423571000
2024-09-12 15:30:00-04:00,17571.158203125,17583.783203125,17539.8046875,17574.306640625,440651000
2024-09-13 09:30:00-04:00,17628.94140625,17680.021484375,17566.125,17576.421875,0
2024-09-13 10:30:00-04:00,17677.50390625,17689.298828125,17590.513671875,17624.396484375,611404000
2024-09-13 11:30:00-04:00,17658.0859375,17706.73828125,17650.498046875,17678.611328125,498031000
2024-09-13 12:30:00-04:00,17707.203125,17711.876953125,17641.388671875,17658.2265625,374304000
2024-09-13 13:30:00-04:00,17667.904296875,17719.017578125,17659.623046875,17707.212890625,360285000
2024-09-13 14:30:00-04:00,17678.3125,17684.732421875,17650.927734375,17667.787109375,406198000
2024-09-13 15:30:00-04:00,17681.671875,17694.6640625,17664.14453125,17677.798828125,439125000
2024-09-16 09:30:00-04:00,17556.337890625,17618.0078125,17481.953125,17561.375,0
2024-09-16 10:30:00-04:00,17554.525390625,17573.09765625,17485.10546875,17557.056640625,606009000
2024-09-16 11:30:00-04:00,17531.84765625,17562.927734375,17492.509765625,17553.96875,425226000
2024-09-16 12:30:00-04:00,17550.595703125,17556.310546875,17510.80859375,17532.52734375,351631000
2024-09-16 13:30:00-04:00,17591.27734375,17594.28125,17550.666015625,17551.220703125,342452000
2024-09-16 14:30:00-04:00,17573.25390625,17590.66796875,17561.03515625,17590.509765625,431402000
2024-09-16 15:30:00-04:00,17587.8984375,17599.990234375,17570.490234375,17574.83203125,424172000
2024-09-17 09:30:00-04:00,17741.154296875,17750.564453125,17673.853515625,17708.857421875,0
2024-09-17 10:30:00-04:00,17716.73828125,17781.279296875,17701.89453125,17740.095703125,634547000
2024-09-17 11:30:00-04:00,17646.85546875,17728.125,17612.04296875,17715.173828125,494433000
